product_id,product_name,product_group,product_brand,category_id,supplier_id
4633,Chocolate Coated Sultanas,Chocolate bags,Coles,17,3
4634,Milk Chocolate Life Savers Blackcurrant Pastilles Bites,Chocolate bags,Darrell Lea,17,3
4635,Coconut Rough,Chocolate bags,The Sweetporium Co.,17,3
4636,Party Mix,Lollies,Allen's,17,3
4637,Pink and White Marshmallows,Lollies,Pascall,17,3
4638,Party Mix Lollies,Lollies,The Natural Confectionary Co.,17,3
4639,Fruits Chewy Lollies Party Share Bag,Lollies,Skittles,17,3
4640,Fruits Chewy Lollies Party Share Bag,Lollies,Skittles,17,3
4641,Sours Chewy Lollies Party Share Bag,Lollies,Skittles,17,3
4642,Snakes Alive,Lollies,Allen's,17,3
4643,Kool Mints,Lollies,Allen's,17,3
4644,Large Bag Jelly Classic Party Mix Lollies,Lollies,Allen's,17,3
4645,Large Bag Candy Minties,Lollies,Allen's,17,3
4646,Snakes,Lollies,The Natural Confectionery Co,17,3
4647,Fruit Salad Lollies,Lollies,The Natural Confectionary Co.,17,3
4648,Fruity Chews,Lollies,The Natural Confectionery Co,17,3
4649,Sour Squirms Lollies,Lollies,The Natural Confectionary Co.,17,3
4650,Rainbow Snakes Lollies,Lollies,The Natural Confectionary Co.,17,3
4651,Large Bag Jelly Party Mix,Lollies,Allen's,17,3
4652,Marshmallows Pink And White Lollies Large bag,Lollies,Pascall,17,3
4653,Smoothie Chews,Lollies,The Natural Confect Co,17,3
4654,Large Bag Jelly Snakes,Lollies,Allen's,17,3
4655,Best Of Mini Tube 50 Pack,Lollies,Chupa Chups,17,3
4656,Goldbears,Lollies,Haribo,17,3
4657,Musk Sticks,Lollies,Coles,17,3
4658,Milk Chocolate Liquorice Bullets,Lollies,Darrell Lea,17,3
4659,Kids,Lollies,Sour Patch,17,3
4660,Frogs Alive,Lollies,Allen's,17,3
4661,Mix Of Minis,Lollies,Chupa Chups,17,3
4662,Dinosaurs,Lollies,The Natural Confect Co,17,3
4663,Dark Chocolate Liquorice Bullets,Lollies,Darrell Lea,17,3
4664,Less Sugar Fruit Basket Lollies,Lollies,The Natural Confectionary Co.,17,3
4665,Killer Pythons,Lollies,Allen's,17,3
4666,Fruit Tingles,Lollies,Lifesavers,17,3
4667,Bananas,Lollies,Lifesavers,17,3
4668,Strawberries & Cream,Lollies,Allen's,17,3
4669,Large Bag Candy Retro Party Mix,Lollies,Allen's,17,3
4670,Sherbert Wizz Fizz Original,Lollies,Fyna,17,3
4671,Jersey Caramel,Lollies,Sunny Days Sweet Co,17,3
4672,Reduced Sugar Snakes,Lollies,The Natural Confect Co,17,3
4673,Sour Rainbows,Lollies,Coles,17,3
4674,Kids Berry,Lollies,Sour Patch,17,3
4675,Blackcurrant Pastilles,Lollies,Lifesavers,17,3
4676,Jelly Beans,Lollies,Allen's,17,3
4677,Pink and White Marshmallows,Lollies,Coles,17,3
4678,Mint Multipack,Lollies,Mentos,17,3
4679,Large Bag Jelly Killer Python,Lollies,Allen's,17,3
4680,Batch 37 Fresh Liquorice,Lollies,Darrell Lea,17,3
4681,Party Mix,Lollies,The Natural Confect Co,17,3
4682,Cream Candies,Lollies,Werther's Original,17,3
4683,Retro Party Mix,Lollies,Allen's,17,3
4684,Mild American Mustard Smooth & Tangy,Mustards,MasterFoods,18,3
4685,Wholegrain Mustard,Mustards,MasterFoods,18,3
4686,Dijon Mustard,Mustards,MasterFoods,18,3
4687,Dijon Mustard,Mustards,Coles,18,3
4688,Traditional Dijon Mustard,Mustards,Maille,18,3
4689,Wholegrain Mustard,Mustards,Coles,18,3
4690,American Mustard For Sausages & Hot Dogs,Mustards,Heinz,18,3
4691,Mild Wholegrain Mustard,Mustards,Maille,18,3
4692,Horseradish Cream Sauce,Mustards,MasterFoods,18,3
4693,Mild American Mustard,Mustards,Coles,18,3
4694,Dijonnaise Mustard Smooth & Creamy,Mustards,MasterFoods,18,3
4695,Hot English Mustard,Mustards,MasterFoods,18,3
4696,Classic Yellow Mustard,Mustards,French's,18,3
4697,Mild American Mustard,Mustards,MasterFoods,18,3
4698,Mild English Mustard,Mustards,MasterFoods,18,3
4699,Australian Mustard,Mustards,MasterFoods,18,3
4700,French Mustard,Mustards,MasterFoods,18,3
4701,Sweet Mustard Pickle,Mustards,Beerenberg,18,3
4702,Apple Cider Vinegar,Vinegar,Cornwell's,19,3
4703,White Vinegar,Vinegar,Cornwell's,19,3
4704,White Vinegar,Vinegar,Coles,19,3
4705,Double Strength White Vinegar,Vinegar,Coles,19,3
4706,Balsamic Vinegar of Modena,Vinegar,Moro,19,3
4707,Balsamic Glaze,Vinegar,Coles,19,3
4708,Red Wine Vinegar,Vinegar,Moro,19,3
4709,White Wine Vinegar,Vinegar,Moro,19,3
4710,Italian Red Wine Vinegar,Vinegar,Coles,19,3
4711,Organic Apple Cider Vinegar,Vinegar,Mazzetti,19,3
4712,Apple Cider Vinegar,Vinegar,Cornwell's,19,3
4713,Italian White Wine Vinegar,Vinegar,Coles,19,3
4714,Organic Apple Cider Vinegar,Vinegar,Coles,19,3
4715,Balsamic Vinegar 1 Leaf,Vinegar,Mazzetti,19,3
4716,Rice Wine Vinegar,Vinegar,Obento,19,3
4717,White Vinegar,Vinegar,Cornwell's,19,3
4718,Balsamic Vinegar of Modena,Vinegar,Coles,19,3
4719,White Vinegar,Vinegar,Cornwell's,19,3
4720,Rice Wine Vinegar,Vinegar,Coles,19,3
4721,Balsamic Vinegar of Modena,Vinegar,Coles Finest,19,3
4722,Apple Cider Vinegar,Vinegar,Cornwell's,19,3
4723,Gourmet Glaze Italian,Vinegar,Moro,19,3
4724,Mirin Seasoning,Vinegar,Obento,19,3
4725,Brown Vinegar,Vinegar,Anchor,19,3
4726,Glaze Balsamic Vinegar,Vinegar,Mazzetti,19,3
4727,Balsamic Vinegar 4 Leaf,Vinegar,Mazzetti,19,3
4728,Raw Apple Cider Vinegar,Vinegar,Coles,19,3
4729,Balsamic Vinegar 1 Leaf,Vinegar,Mazzetti,19,3
4730,Brown Malt Vinegar,Vinegar,Cornwell's,19,3
4731,Organic Apple Cider Vinegar With Ginger & turmeric Chilli,Vinegar,Keep It Cleaner,19,3
4732,White Balsamic Vinegar,Vinegar,Squeaky Gate,19,3
4733,Apple Cider Pomegranate With Prebiotics,Vinegar,Mazzetti,19,3
4734,Brown Malt Vinegar,Vinegar,Cornwell's,19,3
4735,Sherry Vinegar,Vinegar,Moro,19,3
4736,Organic Apple Cider Vinegar With Honey & Ginger,Vinegar,Mazzetti,19,3
4737,Brown Malt Vinegar,Vinegar,Cornwell's,19,3
4738,Aged Balsamic Primula Vinegar,Vinegar,Moro,19,3
4739,Caramelised Balsamic,Vinegar,Squeaky Gate,19,3
4740,Verjuice Vinegar,Vinegar,Anchor,19,3
4741,Prebiotics Beetroot Apple Cider Vinegar,Vinegar,Mazzetti,19,3
4742,Espresso Ground Coffee,Ground coffee,Vittoria,20,4
4743,Espresso Ground Coffee,Ground coffee,Vittoria,20,4
4744,Mountain Grown Ground Coffee,Ground coffee,Vittoria,20,4
4745,Smooth And Aromatic Medium Roast Ground Coffee,Ground coffee,Lavazza,20,4
4746,Qualita Oro Medium Roast Smooth Ground Coffee,Ground coffee,Lavazza,20,4
4747,Medium Roasted Crema Ground Coffee,Ground coffee,Grinders,20,4
4748,Urban Culture Strong Ground Coffee,Ground coffee,Coles,20,4
4749,Urban Coffee Culture Strong Ground Coffee,Ground coffee,Coles,20,4
4750,Urban Culture Organic Ground Coffee,Ground coffee,Coles,20,4
4751,Decaffeinated Ground Coffee Medium Roast,Ground coffee,Lavazza,20,4
4752,Rich Espresso Ground Coffee,Ground coffee,Grinders,20,4
4753,Classico Ground Coffee,Ground coffee,Illy,20,4
4754,Cafe Italiano Classico Ground,Ground coffee,Lavazza,20,4
4755,Dark Coffee Ground,Ground coffee,Daley Street,20,4
4756,Blue Mountain Style Medium Roast Ground Coffee,Ground coffee,Melitta,20,4
4757,Turkish Style Pulverised Coffee,Ground coffee,Bushells,20,4
4758,Qualita Oro Ground,Ground coffee,Lavazza,20,4
4759,Espresso Ground Coffee,Ground coffee,Vittoria,20,4
4760,Organic Decaffeinated Medium Roast Fairtrade Coffee,Ground coffee,Bean Ground & Drunk,20,4
4761,Greek Style Coffee,Ground coffee,Oasis,20,4
4762,Organic Classic Medium Roast Fairtrade Coffee,Ground coffee,Bean Ground & Drunk,20,4
4763,Medium Coffee Ground,Ground coffee,Daley Street,20,4
4764,Qualita ORO Mountain Grown Ground Coffee,Ground coffee,Lavazza,20,4
4765,Lab Stellar Ground Espresso,Ground coffee,Sensory,20,4
4766,Coffee Ground Unplugged Decaf,Ground coffee,DC,20,4
4767,Sightseer Coffee,Ground coffee,Five Senses,20,4
4768,Fair Ethiopia Blend Ground Coffee,Ground coffee,Oxfam,20,4
4769,Organic Coffee Ground,Ground coffee,Daley Street,20,4
4770,Lab Santo Ground Espresso,Ground coffee,Sensory,20,4
4771,Rambler Coffee,Ground coffee,Five Senses,20,4
4772,All Aboard Coffee,Ground coffee,Five Senses,20,4
4773,Italo Disco Ground Espresso,Ground coffee,St Ali,20,4
4774,Espresso Decaffeinated Ground Coffee,Ground coffee,Vittoria,20,4
4775,Lab Steadfast Ground Espresso,Ground coffee,Sensory,20,4
4776,Good Vibrations Ground Coffee,Ground coffee,St Ali,20,4
4777,Mountain Grown Ground Coffee,Ground coffee,Vittoria,20,4
4778,Espresso Coffee Beans,Coffee beans,Vittoria,20,4
4779,Mountain Grown Coffee Beans,Coffee beans,Vittoria,20,4
4780,Qualita Oro Medium Roast Smooth Coffee Beans,Coffee beans,Lavazza,20,4
4781,Special Italian Blend Coffee Beans,Coffee beans,Vittoria,20,4
4782,Medium Roast Smooth And Aromatic Coffee Beans,Coffee beans,Lavazza,20,4
4783,Urban Coffee Culture Strong Beans,Coffee beans,Coles,20,4
4784,Caffe Crema Coffee,Coffee beans,Grinders,20,4
4785,Rich & Bold Espresso Coffee Beans,Coffee beans,Grinders,20,4
4786,Organic Coffee Beans,Coffee beans,Grinders,20,4
4787,Espresso Barista Intenso Beans,Coffee beans,Lavazza,20,4
4788,Barista Reserve Medium Roast Coffee Beans,Coffee beans,Moccona,20,4
4789,Espresso Barista Gran Crema Beans,Coffee beans,Lavazza,20,4
4790,Rich Espresso Coffee Beans,Coffee beans,Grinders,20,4
4791,Organic Espresso Coffee Beans,Coffee beans,Vittoria,20,4
4792,Coffee Ground Duchess,Coffee beans,DC,20,4
4793,Barista Reserve Dark Roast Coffee Beans,Coffee beans,Moccona,20,4
4794,Tierra Planet Coffee Beans,Coffee beans,Lavazza,20,4
4795,Dark Roast Coffee Beans,Coffee beans,Daley Street,20,4
4796,Espresso Barista Intenso Beans,Coffee beans,Lavazza,20,4
4797,Medium/Dark Coffee Beans,Coffee beans,Daley Street,20,4
4798,Coffee Ground Darkness,Coffee beans,DC,20,4
4799,Organic Coffee Beans,Coffee beans,Daley Street,20,4
4800,Latte Beans Coffee,Coffee beans,Vittoria,20,4
4801,Sightseer Coffee,Coffee beans,Five Senses,20,4
4802,Lab Stellar Coffee Beans,Coffee beans,Sensory,20,4
4803,Coffee Beans Duchess,Coffee beans,DC,20,4
4804,Espresso Coffee Beans,Coffee beans,Vittoria,20,4
4805,Medium/Dark Beans,Coffee beans,Daley Street,20,4
4806,Rambler Coffee,Coffee beans,Five Senses,20,4
4807,All Aboard Coffee,Coffee beans,Five Senses,20,4
4808,Espresso Barista Perfetto Beans,Coffee beans,Lavazza,20,4
4809,Lab Steadfast Coffee Beans,Coffee beans,Sensory,20,4
4810,Coffee Beans Darkness,Coffee beans,DC,20,4
4811,Dark Roast Beans,Coffee beans,Daley Street,20,4
4812,All Aboard Coffee,Coffee beans,Five Senses,20,4
4813,Espresso Barista Perfetto Beans,Coffee beans,Lavazza,20,4
4814,Caffe Decaffeinato Beans,Coffee beans,Lavazza,20,4
4815,Zanetti Espresso Casa Speciality Roasted Coffee Beans,Coffee beans,Segafredo,20,4
4816,Lab Santo Coffee Beans,Coffee beans,Sensory,20,4
4817,Stellar Beans,Coffee beans,Sensory Lab,20,4
4818,Stellar Coffee Beans,Coffee beans,Sensory Lab,20,4
4819,Steadfast Coffee Beans,Coffee beans,Sensory Lab,20,4
4820,Italo Disco Coffee Beans,Coffee beans,St Ali,20,4
4821,Good Vibrations Coffee Beans,Coffee beans,St Ali,20,4
4822,Italo Disco Coffee Beans,Coffee beans,St Ali,20,4
4823,Espresso Onyx Intensity 12 Coffee Capsules 52g,Capsules,L'OR,20,4
4824,Espresso Supremo Intensity 10 Coffee Capsules 52g,Capsules,L'OR,20,4
4825,Espresso Ristretto Intensity 11 Coffee Capsules 52g,Capsules,L'OR,20,4
4826,Dolce Gusto Cappuccino Capsules 16 pack,Capsules,Nescafe,20,4
4827,Dolce Gusto Americano Coffee Capsules 16 pack,Capsules,Nescafe,20,4
4828,Espressotoria Espresso Coffee Capsules 12 pack,Capsules,Vittoria,20,4
4829,By Nespresso House Blend Lungo Capsules,Capsules,Starbucks,20,4
4830,By Nespresso Blonde Espresso Roast Capsules,Capsules,Starbucks,20,4
4831,By Nespresso Dark Espresso Roast Capsules,Capsules,Starbucks,20,4
4832,Espresso Lungo Profondo Intensity 8 Coffee Capsules 52g,Capsules,L'OR,20,4
4833,Medium/Dark Aluminium Nespresso Compatible Coffee Capsules,Capsules,Daley Street,20,4
4834,Espresso Caramel Capsules,Capsules,L'OR,20,4
4835,By Nespresso Caffe Verona Capsules,Capsules,Starbucks,20,4
4836,Espresso Lungo Estremo Intensity 10 Coffee Capsules 52g,Capsules,L'OR,20,4
4837,Medium House Blend Coffee Capsules By Nespresso 103g,Capsules,Starbucks,20,4
4838,Espresso Ristretto Capsules,Capsules,L'OR,20,4
4839,Espresso Delizioso Intensita 8 Coffee Capsules,Capsules,Lavazza,20,4
4840,Espresso Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4841,Intense Aluminium Nespresso Compatible Coffee Capsules,Capsules,Daley Street,20,4
4842,Espresso Classico Capsules,Capsules,Illy,20,4
4843,Espresso Ultimo Capsules,Capsules,L'OR,20,4
4844,Espresso Limited Edition Capsules,Capsules,L'OR,20,4
4845,By Nespresso Single Origin Coffee Colombia Capsules,Capsules,Starbucks,20,4
4846,Latte Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4847,Dark Espresso Roast Coffee Capsules By Nespresso 101g,Capsules,Starbucks,20,4
4848,Decaffeinated Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4849,Espresso Colombia Intensity 8 Coffee Capsules 52g,Capsules,L'OR,20,4
4850,Espresso Decaffeinato Ristretto Intensity 9 Coffee Capsules 52g,Capsules,L'OR,20,4
4851,Daley Street Medium Aluminium Nespresso Compatible Coffee Capsules,Capsules,Daley Street,20,4
4852,Espresso Classico Nespresso Compatible Pods,Capsules,Lavazza,20,4
4853,Italian Roast Capsules,Capsules,Starbucks,20,4
4854,Medium House Blend Coffee Capsules By Nespresso 205g,Capsules,Starbucks,20,4
4855,Dark Aluminium Nespresso Compatible Coffee Capsules,Capsules,Daley Street,20,4
4856,Dolce Gusto Cafe Au Lait Coffee Capsules 16 Pack,Capsules,Nescafe,20,4
4857,Espresso Vanilla Capsules,Capsules,L'OR,20,4
4858,Qualita Rossa Nespresso Compatible Caps,Capsules,Lavazza,20,4
4859,Espresso Decaf Nespresso Compatible Pods,Capsules,Lavazza,20,4
4860,Farmers Origins Brazil Lungo Capsules,Capsules,Nescafe,20,4
4861,Italian Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4862,Espresso Intenso Intensita 13 Ground Coffee 16 Capsules,Capsules,Lavazza,20,4
4863,Espresso Intenso Nespresso Compatible Pods,Capsules,Lavazza,20,4
4864,Capsules Sydney,Capsules,Republica Organic,20,4
4865,By Nespresso Single Origin Coffee Sumatra Capsules,Capsules,Starbucks,20,4
4866,Pike Place Capsules,Capsules,Starbucks,20,4
4867,Mountain Grown Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4868,Urban Coffee Culture Intense Aluminium,Capsules,Coles,20,4
4869,Espresso Lungo Nespresso Compatible Pods,Capsules,Lavazza,20,4
4870,Espresso Roast Decaf Capsules,Capsules,Starbucks,20,4
4871,Urban Coffee Culture Strong Aluminium,Capsules,Coles,20,4
4872,Vittoria Coffee Mountain Grown Coffee Capsules,Capsules,Espressotoria,20,4
4873,Espresso Chocolate Capsules,Capsules,L'OR,20,4
4874,Espresso Onyx Capsules 208g,Capsules,L'OR,20,4
4875,Dolce Gusto Espresso Intenso Coffee Capsules 16 pack,Capsules,Nescafe,20,4
4876,Breakfast Blend Capsules By Nespresso,Capsules,Starbucks,20,4
4877,Valentina Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4878,Intese / Extreme Aluminium Nespresso Compatible Coffee Capsules,Capsules,Daley Street,20,4
4879,Espresso Lungo Profondo Capsules,Capsules,L'OR,20,4
4880,Espresso Passionale Intensita 11 Ground Coffee 16 Capsules,Capsules,Lavazza,20,4
4881,Qualita Rossa Nespresso Compatible Caps,Capsules,Lavazza,20,4
4882,Farmers Origins Americas Lungo Capsules,Capsules,Nescafe,20,4
4883,Coffee Expressi/Caffitaly Compatible Intense Capsules,Capsules,St Remio,20,4
4884,Nescafe Dolce Gusto Capsules Espresso Blonde Roast,Capsules,Starbucks,20,4
4885,White Cafe Latte NDG Capsules,Capsules,Starbucks,20,4
4886,Farmers Origins Africa Ristretto Capsules,Capsules,Nescafe,20,4
4887,Medium/Dark Aluminium Nespresso Compatible Coffee Capsules,Capsules,Daley Street,20,4
4888,Espresso Classico Nespresso Compatible Pods,Capsules,Lavazza,20,4
4889,Oro Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4890,Espressotoria Italian Coffee Capsules,Capsules,Caffe Aurora,20,4
4891,Urban Coffee Culture Decaf Aluminium,Capsules,Coles,20,4
4892,Urban Coffee Culture Organic Home Compostable Capsules,Capsules,Coles,20,4
4893,Dark/Intense Aluminium Nespresso Compatible Coffee Capsules,Capsules,Daley Street,20,4
4894,Espresso Supremo Capsules,Capsules,L'OR,20,4
4895,Espresso Ristretto Nespresso Compatible Pods,Capsules,Lavazza,20,4
4896,Farmers Origins Colombia Ristretto Decaf,Capsules,Nescafe,20,4
4897,Capsules Paris,Capsules,Republica Organic,20,4
4898,Melbourne Capsules,Capsules,Republica Organic,20,4
4899,Coffee Expressi/Caffitaly Compatible Classic Capsules,Capsules,St Remio,20,4
4900,Nescafe Dolce Gusto Capsules Cappuccino,Capsules,Starbucks,20,4
4901,Dark Espresso Roast Coffee Capsules By Nespresso 205g,Capsules,Starbucks,20,4
4902,Espressotoria Italian Blend Coffee Capsules 12 pack,Capsules,Vittoria,20,4
4903,Espresso Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4904,Coffee Expressi/Caffitaly Supreme Capsules,Capsules,St Remio,20,4
4905,Nescafe Dolce Gusto Capsules Caramel Macchiato,Capsules,Starbucks,20,4
4906,Urban Coffee Culture Dolce Gusto Cappuccino Capsules,Capsules,Coles,20,4
4907,Urban Coffee Culture Dolce Gusto Americano Capsules,Capsules,Coles,20,4
4908,Urban Coffee Culture Capsules Medium Intensity Aluminium,Capsules,Coles,20,4
4909,Espresso Intenso Nespresso Compatible Pods,Capsules,Lavazza,20,4
4910,Farmers Origins India Espresso Capsules,Capsules,Nescafe,20,4
4911,Colombia Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4912,Urban Coffee Culture Dolce Gusto Ristretto Capsules,Capsules,Coles,20,4
4913,Urban Coffee Culture Dolce Gusto Hot Chocolate Capsules,Capsules,Coles,20,4
4914,Urban Coffee Culture Double Espresso Caffitaly Compatible Coffee Capsules,Capsules,Coles,20,4
4915,Expresso Intensita 10 Ground Coffee 16 Capsules,Capsules,Lavazza,20,4
4916,Tierra Organic Nespresso Compatible Caps,Capsules,Lavazza,20,4
4917,Black Valley Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4918,Ndg Capsules Pike Place,Capsules,Starbucks,20,4
4919,Nescafe Dolce Gusto Vanilla Macchiato 132g,Capsules,Starbucks,20,4
4920,Family Cup Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4921,Latte Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4922,Inca Peru Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4923,Oro Nespresso Compatible Capsules,Capsules,Vittoria,20,4
4924,Urban Coffee Culture Espresso Caffitaly Compatible Coffee Capsules,Capsules,Coles,20,4
4925,Urban Coffee Culture Strong Caffitaly Compatible Coffee Capsules,Capsules,Coles,20,4
4926,Espresso Dek Cremoso Intensita 7 Decaffeinated Coffee Capsules,Capsules,Lavazza,20,4
4927,Mountain Grown Nespresso Compatible Capsules,Capsules,Vittoria,20,4
4928,Decaf Capsules,Capsules,Republica Organic,20,4
4929,Orthodox Coffee Capsules,Capsules,St Ali,20,4
4930,Italo Disco Capsules,Capsules,St Ali,20,4
4931,Expressi/Caffitaly Hot Chocolate Capsules,Capsules,St Remio,20,4
4932,Italian Nespresso Compatible Coffee Capsules,Capsules,Vittoria,20,4
4933,Ripe Raspberries Lollies Bag,Lollies,Allen's,17,3
4934,Stix Sherbert Fizz Mixed,Lollies,Lifesavers,17,3
4935,Giants Fruit Lollies Party Share Bag,Lollies,Skittles,17,3
4936,Berry Bliss,Lollies,The Natural Confect Co.,17,3
4937,Vegan Lollies,Lollies,The Natural Confectionary Co.,17,3
4938,Jelly Babies,Lollies,The Natural Confect Co.,17,3
4939,Lemon Sherbets,Lollies,Coles,17,3
4940,Berry Salad Plant Based,Lollies,The Natural Confectionery Co,17,3
4941,Britecrawlers,Lollies,Trolli,17,3
4942,White Chocolate Raspberry Bullets,Lollies,Darrell Lea,17,3
4943,Raspberry Twists,Lollies,Darrell Lea,17,3
4944,Peppermints,Lollies,Coles,17,3
4945,Confectionary Original Mix,Lollies,Hi-Chew,17,3
4946,Stix Sherbert Fizz Raspberry,Lollies,Lifesavers,17,3
4947,Twists Milk Chocolate Liquorice,Lollies,Darrell Lea,17,3
4948,Strawberry & Grape 4 pack,Lollies,Zappos,17,3
4949,Twists Dark Chocolate Liquorice,Lollies,Darrell Lea,17,3
4950,Haribo Twin Snakes Sweet & Sour,Lollies,Haribo,17,3
4951,Fruits Chewy Lollies Box,Lollies,Skittles,17,3
4952,Wildberry Chewy Lollies Party Bag,Lollies,Skittles,17,3
4953,Fruit Multipack,Lollies,Mentos,17,3
4954,4 Colour Jumbo Roasters Marshmallows,Lollies,So Soft,17,3
4955,Chewy Toffees,Lollies,Werther's Original,17,3
4956,Black Cats,Lollies,Allen's,17,3
4957,Milk Chocolate Raspberry Bullets,Lollies,Darrell Lea,17,3
4958,Two Headed Snakes,Lollies,Lifesavers,17,3
4959,Candy Sour Straps Strawberry,Lollies,X-Treme,17,3
4960,Big Red Frogs,Lollies,Allen's,17,3
4961,Strawberry Flavour Balla Stixx,Lollies,Haribo,17,3
4962,Fruit Pastilles Bag,Lollies,Lifesavers,17,3
4963,Watemelon,Lollies,Sour Patch,17,3
4964,Snakes,Lollies,The Natural Confect Co.,17,3
4965,Mad About Teeth,Lollies,Allen's,17,3
4966,Sugar Free Chews Fruit,Lollies,Mentos,17,3
4967,Slushies,Lollies,Skittles,17,3
4968,Sugar Free Single Lollipops,Lollies,Chupa Chups,17,3
4969,Soft Liquorice,Lollies,Coles,17,3
4970,Twists Milk Chocolate Raspberry,Lollies,Darrell Lea,17,3
4971,Cheekies,Lollies,Allen's,17,3
4972,Allsorts Liquorice,Lollies,Darrell Lea,17,3
4973,Milk Chocolate Liquorice Bullets,Lollies,Darrell Lea,17,3
4974,Eucalyptus & Honey Drops,Lollies,Double D,17,3
4975,Liquorice Twists,Lollies,Darrell Lea,17,3
4976,Sugarfree 3 Fruits Refreshing Pastilles,Lollies,Jols,17,3
4977,Fruits Chewy Lollies Party Share Bag,Lollies,Skittles,17,3
4978,Cream Candies 3 pack,Lollies,Werther's Original,17,3
4979,Pascall Chocolate Eclairs Lollies,Lollies,Cadbury,17,3
4980,Assorted Flavours Jelly Beans Pouch,Lollies,Jelly Belly,17,3
4981,Black Tea Bags,Black,Lipton,21,4
4982,Blue Label Black Tea Bags,Black,Bushells,21,4
4983,English Breakfast Tea Bags 100 pack,Black,Twinings,21,4
4984,English Breakfast Extra Strong Tea Bags 80 pack,Black,Twinings,21,4
4985,Tea Bags 100 pack,Black,Tetley,21,4
4986,Earl Grey Tea Bags 100 pack,Black,Twinings,21,4
4987,Yorkshire Black Tea Bags 100 pack,Black,Taylors of Harrogate,21,4
4988,Pure Ceylon Premium Tea Bags 100 pack,Black,Dilmah,21,4
4989,Extra Strong Black Tea Bags 100 pack,Black,Tetley,21,4
4990,Intense Extra Strong Black Tea Bags,Black,Lipton,21,4
4991,Decaffeinated Black Tea Bags 100 pack,Black,Tetley,21,4
4992,English Breakfast Tea Bags 50 pack,Black,Twinings,21,4
4993,Australian Afternoon Tea Bags,Black,Twinings,21,4
4994,Black Tea Bags,Black,Lipton,21,4
4995,Premium Blend Tea Bags 100 pack,Black,Madura,21,4
4996,Pure Ceylon Extra Strength Tea Bags 100 pack,Black,Dilmah,21,4
4997,Tea Bags 50 pack,Black,Nerada,21,4
4998,English Breakfast Decaffeinated Tea Bags,Black,Twinings,21,4
4999,Blue Label Extra Strong Black Tea Bags,Black,Bushells,21,4
5000,English Breakfast Tea Bags 10 pack,Black,Twinings,21,4
5001,English Breakfast Tea Bags 50 pack,Black,Madura,21,4
5002,Irish Breakfast Tea Bags 100 pack,Black,Twinings,21,4
5003,Extra Strength Premium Ceylon Tea Bags 50 Pack,Black,Dilmah,21,4
5004,Leaf Tea,Black,Nerada,21,4
5005,All Rounder Pure Black Tea Bags 200 pack,Black,Tetley,21,4
5006,Tea Bags 100 pack,Black,Nerada,21,4
5007,Cup Tea Bags 100 Pack,Black,Coles,21,4
5008,Breakfast Tea Bags,Black,Bushells,21,4
5009,Yorkshire Gold Tea Bags,Black,Taylors of Harrogate,21,4
5010,English Breakfast Tea Bags 50 pack,Black,Coles,21,4
5011,English Breakfast Black Tea Bags,Black,Lipton,21,4
5012,French Earl Grey Flavoured Black Tea Bags 25 pack,Black,T2,21,4
5013,Assam Bold Tea Bags 80 pack,Black,Twinings,21,4
5014,Morning Tea Bags 100 pack,Black,Twinings,21,4
5015,Earl Grey Tea Bags 50 pack,Black,Madura,21,4
5016,Yorkshire Tea Proper Strong,Black,Taylors of Harrogate,21,4
5017,Extra Strength Pure Ceylon Bags 200 Pack,Black,Dilmah,21,4
5018,Australian Afternoon Tea Bags 10 pack,Black,Twinings,21,4
5019,Earl Grey Tea Bags 10 pack,Black,Twinings,21,4
5020,English Breakfast Tea Bags,Black,Queen Victoria,21,4
5021,Earl Grey Tea Bags 50 pack,Black,Twinings,21,4
5022,English Breakfast Tea Bags,Black,Queen Victoria,21,4
5023,English Breakfast Tea Bags,Black,Queen Victoria,21,4
5024,English Breakfast Extra Strong Tea Bags,Black,Queen Victoria,21,4
5025,Melbourne Breakfast Flavoured Black Tea Bags 25 pack,Black,T2,21,4
5026,Everyday Black,Black,Twinings,21,4
5027,Pure Ceylon Premium Tea Bags 50 Pack,Black,Dilmah,21,4
5028,Cup Or Pot Tea Bags 200 pack,Black,Nerada,21,4
5029,Gummy Rings,Lollies,Lifesavers,17,3
5030,Jubes,Lollies,Pascall,17,3
5031,Strawberry Melody Pops,Lollies,Chupa Chups,17,3
5032,Liquorice Allsorts,Lollies,Coles,17,3
5033,Goldbears,Lollies,Haribo Bags,17,3
5034,Smart Sweets Sour,Lollies,Double D,17,3
5035,Caramels,Lollies,Pascall,17,3
